time,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
2013-03-10 18:00:00,0.429,0,1.93,6.0,0,0,1,0,0,0,2,9,18,5
2013-03-10 19:00:00,0.46799999999999997,0,1.76,6.12,0,0,1,0,0,0,2,9,19,5
2013-03-10 20:00:00,0.33399999999999996,0,1.34,5.49,0,0,1,0,0,0,2,9,20,5
2013-03-10 21:00:00,0.33599999999999997,0,1.32,5.92,0,0,1,0,0,0,2,9,21,5
2013-03-10 22:00:00,0.33799999999999997,0,1.26,5.79,0,0,1,0,0,0,2,9,22,5
2013-03-10 23:00:00,0.432,0,1.23,6.3,0,0,1,0,0,0,2,9,23,5
2013-03-11 00:00:00,1.073,0,1.22,6.46,0,0,1,0,0,0,2,10,0,6
2013-03-11 01:00:00,0.177,0,0.85,6.9,1,0,0,0,0,0,2,10,1,6
2013-03-11 02:00:00,0.15,0,0.31,6.74,1,0,0,0,0,0,2,10,2,6
2013-03-11 03:00:00,0.178,0,0.22,6.84,1,0,1,0,0,0,2,10,3,6
2013-03-11 04:00:00,0.24,0,0.17,7.15,1,6,7,0,0,0,2,10,4,6
2013-03-11 05:00:00,0.16699999999999998,0,-0.23,7.13,1,0,1,0,0,0,2,10,5,6
2013-03-11 06:00:00,0.41500000000000004,0,-0.27,7.61,1,6,5,0,0,0,2,10,6,6
2013-03-11 07:00:00,0.353,0,-0.33,7.81,1,6,5,0,0,0,2,10,7,6
2013-03-11 08:00:00,0.28300000000000003,0,-0.4,8.17,1,6,7,0,0,0,2,10,8,6
2013-03-11 09:00:00,0.494,0,-0.02,8.55,1,6,7,0,0,0,2,10,9,6
2013-03-11 10:00:00,0.298,0,0.04,8.49,1,6,5,0,0,0,2,10,10,6
2013-03-11 11:00:00,0.316,0,-0.71,8.91,1,6,5,0,0,0,2,10,11,6
2013-03-11 12:00:00,0.941,0,-0.27,9.13,1,6,5,0,0,0,2,10,12,6
2013-03-11 13:00:00,0.294,0,0.01,9.1,1,6,7,0,0,0,2,10,13,6
2013-03-11 14:00:00,0.9730000000000001,0,-0.27,9.01,1,6,7,0,0,0,2,10,14,6
2013-03-11 15:00:00,0.456,0,-0.04,9.05,1,6,5,0,0,0,2,10,15,6
2013-03-11 16:00:00,0.33699999999999997,0,-0.48,9.23,1,6,5,0,0,0,2,10,16,6
2013-03-11 17:00:00,0.30900000000000005,0,-0.52,9.1,1,6,7,0,0,0,2,10,17,6
2013-03-11 18:00:00,0.362,0,-0.52,8.69,1,6,7,0,0,0,2,10,18,6
2013-03-11 19:00:00,0.597,0,-0.93,8.53,1,6,7,0,0,0,2,10,19,6
2013-03-11 20:00:00,0.345,0,-1.02,8.8,1,6,7,0,0,0,2,10,20,6
2013-03-11 21:00:00,0.781,0,-1.38,8.54,1,6,7,0,0,0,2,10,21,6
2013-03-11 22:00:00,1.602,0,-1.46,8.3,1,6,7,0,0,0,2,10,22,6
2013-03-11 23:00:00,1.5550000000000002,0,-1.57,8.49,1,6,7,0,0,0,2,10,23,6
2013-03-12 00:00:00,1.555,0,-1.59,8.28,1,6,7,0,0,0,2,11,0,0
2013-03-12 01:00:00,1.36,0,-1.59,7.91,1,6,5,0,0,0,2,11,1,0
2013-03-12 02:00:00,1.4220000000000002,0,-1.57,7.96,1,6,7,0,0,0,2,11,2,0
2013-03-12 03:00:00,1.3980000000000001,0,-1.56,8.14,1,6,7,0,0,0,2,11,3,0
2013-03-12 04:00:00,0.391,0,-1.89,8.26,1,6,5,0,0,0,2,11,4,0
2013-03-12 05:00:00,0.29200000000000004,0,-1.47,8.06,1,6,5,0,0,0,2,11,5,0
2013-03-12 06:00:00,0.198,0,-1.08,8.02,1,6,5,0,0,0,2,11,6,0
2013-03-12 07:00:00,0.309,0,-1.07,8.31,1,6,7,0,0,0,2,11,7,0
2013-03-12 08:00:00,0.179,0,-0.98,8.74,1,6,7,0,0,0,2,11,8,0
2013-03-12 09:00:00,0.21000000000000002,0,-0.31,9.37,1,6,7,0,0,0,2,11,9,0
2013-03-12 10:00:00,0.479,0,0.26,9.83,1,6,7,0,0,0,2,11,10,0
2013-03-12 11:00:00,0.299,0,1.39,9.28,0,6,7,0,0,0,2,11,11,0
2013-03-12 12:00:00,0.23900000000000002,0,2.73,8.86,0,6,7,0,0,0,2,11,12,0
2013-03-12 13:00:00,0.379,0,3.01,8.3,0,1,0,0,0,0,2,11,13,0
2013-03-12 14:00:00,0.297,0,3.77,8.54,0,1,0,0,0,0,2,11,14,0
2013-03-12 15:00:00,0.288,0,3.86,7.72,0,1,0,0,0,0,2,11,15,0
2013-03-12 16:00:00,0.29,0,3.77,7.26,0,1,0,0,0,0,2,11,16,0
2013-03-12 17:00:00,0.285,0,3.28,5.96,0,1,0,0,0,0,2,11,17,0
2013-03-12 18:00:00,0.31999999999999995,0,2.79,4.3,0,0,1,0,0,0,2,11,18,0
2013-03-12 19:00:00,0.362,0,2.32,3.46,0,0,1,0,0,0,2,11,19,0
2013-03-12 20:00:00,0.351,0,2.33,3.22,0,0,0,0,0,0,2,11,20,0
2013-03-12 21:00:00,0.351,0,2.35,3.12,0,0,1,0,0,0,2,11,21,0
2013-03-12 22:00:00,0.9830000000000001,0,2.34,2.85,0,0,1,0,0,0,2,11,22,0
2013-03-12 23:00:00,1.499,0,1.97,2.74,0,0,0,0,0,0,2,11,23,0
2013-03-13 00:00:00,0.359,0,2.32,3.04,0,0,0,0,0,0,2,12,0,1
2013-03-13 01:00:00,0.31,0,2.73,3.4,0,0,0,0,0,0,2,12,1,1
2013-03-13 02:00:00,0.363,0,2.33,3.33,0,0,0,0,0,0,2,12,2,1
2013-03-13 03:00:00,0.322,0,1.85,3.47,0,0,0,0,0,0,2,12,3,1
2013-03-13 04:00:00,0.253,0,1.67,3.6,0,3,2,0,0,0,2,12,4,1
2013-03-13 05:00:00,0.265,0,1.21,3.42,0,3,2,0,0,0,2,12,5,1
2013-03-13 06:00:00,0.29100000000000004,0,1.14,3.27,0,0,0,0,0,0,2,12,6,1
2013-03-13 07:00:00,0.22,0,1.21,3.24,0,1,0,0,0,0,2,12,7,1
2013-03-13 08:00:00,0.262,0,1.94,3.84,0,1,0,0,0,0,2,12,8,1
2013-03-13 09:00:00,0.36100000000000004,0,3.05,4.67,0,1,0,0,0,0,2,12,9,1
2013-03-13 10:00:00,0.275,0,4.12,5.43,0,1,0,0,0,0,2,12,10,1
2013-03-13 11:00:00,0.269,0,4.93,5.29,0,1,0,0,0,0,2,12,11,1
2013-03-13 12:00:00,0.268,0,5.49,5.2,0,1,0,0,0,0,2,12,12,1
2013-03-13 13:00:00,0.267,0,6.42,5.25,0,1,0,0,0,0,2,12,13,1
2013-03-13 14:00:00,0.263,0,5.63,4.81,0,1,0,0,0,0,2,12,14,1
2013-03-13 15:00:00,0.357,0,4.85,4.14,0,1,0,0,0,0,2,12,15,1
2013-03-13 16:00:00,0.354,0,4.62,3.91,0,1,0,0,0,0,2,12,16,1
2013-03-13 17:00:00,0.28900000000000003,0,4.72,3.63,0,1,0,0,0,0,2,12,17,1
2013-03-13 18:00:00,0.355,0,2.3,2.85,0,0,0,0,0,0,2,12,18,1
2013-03-13 19:00:00,0.34299999999999997,0,2.29,2.78,0,0,0,0,0,0,2,12,19,1
2013-03-13 20:00:00,0.502,0,2.22,2.57,0,0,0,0,0,0,2,12,20,1
2013-03-13 21:00:00,0.41300000000000003,0,1.69,2.65,0,0,0,0,0,0,2,12,21,1
2013-03-13 22:00:00,0.356,0,1.8,2.34,0,0,0,0,0,0,2,12,22,1
2013-03-13 23:00:00,1.393,0,1.31,2.35,0,3,2,0,0,0,2,12,23,1
2013-03-14 00:00:00,1.516,0,0.76,2.3,1,3,2,0,0,0,2,13,0,2
2013-03-14 01:00:00,1.518,0,0.22,2.24,1,3,2,0,0,0,2,13,1,2
2013-03-14 02:00:00,0.723,0,-0.16,1.88,1,3,2,0,0,0,2,13,2,2
2013-03-14 03:00:00,0.331,0,-0.26,1.92,1,3,2,0,0,0,2,13,3,2
2013-03-14 04:00:00,0.38,0,-0.41,1.72,1,3,2,0,0,0,2,13,4,2
2013-03-14 05:00:00,0.598,0,-0.51,2.19,1,3,2,0,0,0,2,13,5,2
2013-03-14 06:00:00,0.867,0,-0.91,2.16,1,3,2,0,0,0,2,13,6,2
2013-03-14 07:00:00,0.312,0,-0.76,2.03,1,2,2,0,0,0,2,13,7,2
2013-03-14 08:00:00,0.285,0,-0.02,1.67,1,2,2,0,0,0,2,13,8,2
2013-03-14 09:00:00,0.277,0,1.38,2.22,0,2,2,0,0,0,2,13,9,2
2013-03-14 10:00:00,0.148,0,3.01,3.03,0,1,0,0,0,0,2,13,10,2
2013-03-14 11:00:00,0.245,0,4.12,2.91,0,1,0,0,0,0,2,13,11,2
2013-03-14 12:00:00,0.265,0,5.12,2.96,0,1,0,0,0,0,2,13,12,2
2013-03-14 13:00:00,0.121,0,5.95,2.6,0,1,0,0,0,0,2,13,13,2
2013-03-14 14:00:00,0.062,0,6.52,2.44,0,1,0,0,0,0,2,13,14,2
2013-03-14 15:00:00,0.138,0,5.89,2.35,0,1,0,0,0,0,2,13,15,2
2013-03-14 16:00:00,0.07300000000000001,0,6.56,2.1,0,1,0,0,0,0,2,13,16,2
2013-03-14 17:00:00,0.037,0,6.08,1.91,0,1,0,0,0,0,2,13,17,2
2013-03-14 18:00:00,0.29200000000000004,0,5.17,1.1,0,0,0,0,0,0,2,13,18,2
2013-03-14 19:00:00,0.417,0,4.64,2.04,0,0,1,0,0,0,2,13,19,2
2013-03-14 20:00:00,0.45399999999999996,0,4.39,2.36,0,0,1,0,0,0,2,13,20,2
2013-03-14 21:00:00,0.45399999999999996,0,4.71,2.85,0,0,1,0,0,0,2,13,21,2
2013-03-14 22:00:00,0.358,0,4.3,3.01,0,0,0,0,0,0,2,13,22,2
2013-03-14 23:00:00,0.355,0,3.84,3.49,0,0,0,0,0,0,2,13,23,2
2013-03-15 00:00:00,0.349,0,3.36,3.43,0,0,0,0,0,0,2,14,0,3
2013-03-15 01:00:00,0.348,0,3.36,3.16,0,0,0,0,0,0,2,14,1,3
2013-03-15 02:00:00,1.115,0,2.99,3.21,0,0,0,0,0,0,2,14,2,3
2013-03-15 03:00:00,1.107,0,3.25,3.49,0,0,0,0,0,0,2,14,3,3
2013-03-15 04:00:00,0.203,0,3.39,3.59,0,0,0,0,0,0,2,14,4,3
2013-03-15 05:00:00,0.197,0,3.43,4.42,0,0,0,0,0,0,2,14,5,3
2013-03-15 06:00:00,0.195,0,3.53,4.15,0,0,0,0,0,0,2,14,6,3
2013-03-15 07:00:00,0.186,0,3.77,4.6,0,1,1,0,0,0,2,14,7,3
2013-03-15 08:00:00,0.18,0,4.76,5.11,0,1,0,0,0,0,2,14,8,3
2013-03-15 09:00:00,0.23099999999999998,0,5.94,5.83,0,1,1,0,0,0,2,14,9,3
2013-03-15 10:00:00,0.305,0,6.95,6.19,0,1,1,0,0,0,2,14,10,3
2013-03-15 11:00:00,0.527,0,7.53,6.81,0,1,1,0,0,0,2,14,11,3
2013-03-15 12:00:00,0.31899999999999995,0,8.13,7.09,0,1,1,0,0,0,2,14,12,3
2013-03-15 13:00:00,0.48,0,7.89,7.35,0,1,1,0,0,0,2,14,13,3
2013-03-15 14:00:00,0.402,0,7.91,6.99,0,1,1,0,0,0,2,14,14,3
2013-03-15 15:00:00,0.284,0,8.27,7.52,0,1,1,0,0,0,2,14,15,3
2013-03-15 16:00:00,0.27,0,7.47,7.91,0,1,1,0,0,0,2,14,16,3
2013-03-15 17:00:00,0.235,0,7.42,7.62,0,1,1,0,0,0,2,14,17,3
2013-03-15 18:00:00,0.317,0,6.96,7.12,0,1,1,0,0,0,2,14,18,3
2013-03-15 19:00:00,0.372,0,6.92,6.69,0,0,1,0,0,0,2,14,19,3
2013-03-15 20:00:00,0.489,0,6.92,7.02,0,0,1,0,0,0,2,14,20,3
2013-03-15 21:00:00,0.28,0,6.62,6.84,0,0,1,0,0,0,2,14,21,3
2013-03-15 22:00:00,0.267,0,6.64,7.06,0,0,1,0,0,0,2,14,22,3
2013-03-15 23:00:00,0.358,0,7.04,7.59,0,6,5,0,0,0,2,14,23,3
2013-03-16 00:00:00,0.19,0,7.45,7.31,0,0,1,0,0,0,2,15,0,4
2013-03-16 01:00:00,0.188,0,7.51,7.05,0,0,1,0,0,0,2,15,1,4
2013-03-16 02:00:00,0.268,0,7.43,7.53,0,6,5,0,0,0,2,15,2,4
2013-03-16 03:00:00,0.206,0,7.43,7.81,0,6,5,0,0,0,2,15,3,4
2013-03-16 04:00:00,0.2,0,7.41,8.0,0,6,5,0,0,0,2,15,4,4
2013-03-16 05:00:00,0.20400000000000001,0,6.92,7.98,0,6,5,0,0,0,2,15,5,4
2013-03-16 06:00:00,0.402,0,6.5,8.14,0,6,5,0,0,0,2,15,6,4
2013-03-16 07:00:00,0.304,0,6.39,7.71,0,1,1,0,0,0,2,15,7,4
2013-03-16 08:00:00,0.29700000000000004,0,6.36,8.53,0,6,5,0,0,0,2,15,8,4
2013-03-16 09:00:00,0.263,0,6.49,8.5,0,6,5,0,0,0,2,15,9,4
2013-03-16 10:00:00,0.159,0,6.34,8.16,0,1,1,0,0,0,2,15,10,4
2013-03-16 11:00:00,0.189,0,6.32,8.08,0,1,1,0,0,0,2,15,11,4
2013-03-16 12:00:00,0.43999999999999995,0,6.4,7.06,0,1,1,0,0,0,2,15,12,4
2013-03-16 13:00:00,0.15100000000000002,0,6.56,6.12,0,1,1,0,0,0,2,15,13,4
2013-03-16 14:00:00,0.24,0,6.96,5.7,0,1,1,0,0,0,2,15,14,4
2013-03-16 15:00:00,0.16499999999999998,0,7.0,6.01,0,1,1,0,0,0,2,15,15,4
2013-03-16 16:00:00,0.347,0,7.33,5.85,0,1,0,0,0,0,2,15,16,4
2013-03-16 17:00:00,0.53,0,6.69,6.11,0,1,1,0,0,0,2,15,17,4
2013-03-16 18:00:00,0.748,0,6.22,5.38,0,1,1,0,0,0,2,15,18,4
2013-03-16 19:00:00,0.869,0,5.79,5.1,0,0,1,0,0,0,2,15,19,4
2013-03-16 20:00:00,0.41100000000000003,0,5.85,5.67,0,0,0,0,0,0,2,15,20,4
2013-03-16 21:00:00,1.446,0,6.22,5.8,0,0,1,0,0,0,2,15,21,4
2013-03-16 22:00:00,1.08,0,6.38,5.61,0,0,0,0,0,0,2,15,22,4
2013-03-16 23:00:00,0.587,0,6.22,5.86,0,0,0,0,0,0,2,15,23,4
2013-03-17 00:00:00,1.347,0,5.77,5.06,0,0,0,0,0,0,2,16,0,5
2013-03-17 01:00:00,0.266,0,5.19,3.98,0,0,1,0,0,0,2,16,1,5
2013-03-17 02:00:00,0.185,0,4.99,3.51,0,0,1,0,0,0,2,16,2,5
2013-03-17 03:00:00,0.183,0,4.36,2.3,0,0,0,0,0,0,2,16,3,5
2013-03-17 04:00:00,0.177,0,3.17,1.65,0,0,0,0,0,0,2,16,4,5
2013-03-17 05:00:00,0.174,0,3.72,1.58,0,0,0,0,0,0,2,16,5,5
2013-03-17 06:00:00,0.173,0,4.16,2.03,0,0,1,0,0,0,2,16,6,5
2013-03-17 07:00:00,0.316,0,4.81,2.24,0,1,1,0,0,0,2,16,7,5
2013-03-17 08:00:00,0.435,0,6.18,3.48,0,1,1,0,0,0,2,16,8,5
2013-03-17 09:00:00,0.252,0,6.49,4.24,0,1,1,0,0,0,2,16,9,5
2013-03-17 10:00:00,0.183,0,7.3,4.83,0,1,1,0,0,0,2,16,10,5
2013-03-17 11:00:00,0.186,0,6.59,5.66,0,1,1,0,0,0,2,16,11,5
2013-03-17 12:00:00,0.126,0,6.88,4.68,0,1,1,0,0,0,2,16,12,5
2013-03-17 13:00:00,0.14300000000000002,0,7.03,3.77,0,1,1,0,0,0,2,16,13,5
2013-03-17 14:00:00,0.386,0,6.27,3.03,0,1,1,0,0,0,2,16,14,5
2013-03-17 15:00:00,0.267,0,5.97,2.03,0,1,1,0,0,0,2,16,15,5
2013-03-17 16:00:00,0.28400000000000003,0,5.28,1.55,0,1,1,0,0,0,2,16,16,5
2013-03-17 17:00:00,0.268,0,5.13,0.19,0,1,1,0,0,0,2,16,17,5
2013-03-17 18:00:00,0.264,0,4.92,0.55,0,1,1,0,0,0,2,16,18,5
2013-03-17 19:00:00,0.355,0,4.44,1.59,0,0,1,0,0,0,2,16,19,5
2013-03-17 20:00:00,0.235,0,3.93,2.57,0,0,1,0,0,0,2,16,20,5
2013-03-17 21:00:00,0.325,0,3.53,3.01,0,0,1,0,0,0,2,16,21,5
2013-03-17 22:00:00,0.275,0,2.94,3.2,0,0,0,0,0,0,2,16,22,5
2013-03-17 23:00:00,0.268,0,2.36,2.59,0,0,0,0,0,0,2,16,23,5
2013-03-18 00:00:00,0.174,0,1.1,1.91,1,3,2,0,0,0,2,17,0,6
2013-03-18 01:00:00,0.292,0,0.52,1.6,1,3,2,0,0,0,2,17,1,6
2013-03-18 02:00:00,0.327,0,0.02,1.05,1,3,2,0,0,0,2,17,2,6
2013-03-18 03:00:00,0.244,0,-0.22,0.3,1,3,2,0,0,0,2,17,3,6
2013-03-18 04:00:00,0.26,0,-0.17,0.47,1,0,0,0,0,0,2,17,4,6
2013-03-18 05:00:00,0.32,0,0.15,0.92,1,0,0,0,0,0,2,17,5,6
2013-03-18 06:00:00,0.21000000000000002,0,0.21,1.04,1,0,0,0,0,0,2,17,6,6
2013-03-18 07:00:00,0.275,0,1.56,1.33,0,1,1,0,0,0,2,17,7,6
2013-03-18 08:00:00,0.29000000000000004,0,3.04,1.63,0,1,0,0,0,0,2,17,8,6
2013-03-18 09:00:00,0.185,0,3.87,1.59,0,1,1,0,0,0,2,17,9,6
2013-03-18 10:00:00,0.246,0,6.09,1.98,0,1,1,0,0,0,2,17,10,6
2013-03-18 11:00:00,0.40599999999999997,0,6.81,2.18,0,1,0,0,0,0,2,17,11,6
2013-03-18 12:00:00,0.49,0,7.35,1.78,0,1,0,0,0,0,2,17,12,6
2013-03-18 13:00:00,0.419,0,7.06,1.33,0,1,0,0,0,0,2,17,13,6
2013-03-18 14:00:00,0.247,0,6.81,1.73,0,1,0,0,0,0,2,17,14,6
2013-03-18 15:00:00,0.239,0,5.6,0.9,0,1,1,0,0,0,2,17,15,6
2013-03-18 16:00:00,0.28500000000000003,0,4.71,1.06,0,1,1,0,0,0,2,17,16,6
2013-03-18 17:00:00,0.327,0,4.88,0.6,0,1,1,0,0,0,2,17,17,6
2013-03-18 18:00:00,0.318,0,4.73,0.54,0,1,1,0,0,0,2,17,18,6
2013-03-18 19:00:00,0.45699999999999996,0,4.66,0.85,0,0,1,0,0,0,2,17,19,6
2013-03-18 20:00:00,0.328,0,4.56,1.25,0,0,1,0,0,0,2,17,20,6
2013-03-18 21:00:00,0.389,0,4.47,1.18,0,0,0,0,0,0,2,17,21,6
2013-03-18 22:00:00,1.3170000000000002,0,4.48,1.48,0,0,0,0,0,0,2,17,22,6
2013-03-18 23:00:00,1.387,0,4.39,1.77,0,0,0,0,0,0,2,17,23,6
2013-03-19 00:00:00,0.28600000000000003,0,3.96,1.66,0,0,1,0,0,0,2,18,0,0
2013-03-19 01:00:00,0.264,0,3.57,1.58,0,0,1,0,0,0,2,18,1,0
2013-03-19 02:00:00,0.344,0,3.5,1.42,0,0,1,0,0,0,2,18,2,0
2013-03-19 03:00:00,0.28500000000000003,0,3.39,1.23,0,0,0,0,0,0,2,18,3,0
2013-03-19 04:00:00,0.272,0,3.38,0.77,0,0,1,0,0,0,2,18,4,0
2013-03-19 05:00:00,0.159,0,3.33,0.6,0,0,1,0,0,0,2,18,5,0
2013-03-19 06:00:00,0.358,0,3.37,0.52,0,0,1,0,0,0,2,18,6,0
2013-03-19 07:00:00,0.278,0,3.4,0.88,0,1,1,0,0,0,2,18,7,0
2013-03-19 08:00:00,0.326,0,3.98,1.01,0,1,1,0,0,0,2,18,8,0
2013-03-19 09:00:00,0.245,0,4.13,1.6,0,1,1,0,0,0,2,18,9,0
2013-03-19 10:00:00,0.25,0,4.97,1.47,0,1,1,0,0,0,2,18,10,0
2013-03-19 11:00:00,0.244,0,5.44,1.38,0,1,1,0,0,0,2,18,11,0
2013-03-19 12:00:00,0.244,0,6.01,1.61,0,1,1,0,0,0,2,18,12,0
2013-03-19 13:00:00,0.159,0,6.6,1.6,0,1,1,0,0,0,2,18,13,0
2013-03-19 14:00:00,0.161,0,7.04,1.99,0,1,0,0,0,0,2,18,14,0
2013-03-19 15:00:00,0.27,0,7.14,2.48,0,1,0,0,0,0,2,18,15,0
2013-03-19 16:00:00,0.214,0,7.72,2.95,0,1,0,0,0,0,2,18,16,0
2013-03-19 17:00:00,0.383,0,6.78,3.19,0,1,0,0,0,0,2,18,17,0
2013-03-19 18:00:00,0.386,0,5.94,2.72,0,1,0,0,0,0,2,18,18,0
2013-03-19 19:00:00,0.418,0,4.9,2.72,0,0,0,0,0,0,2,18,19,0
2013-03-19 20:00:00,0.387,0,3.82,2.58,0,0,0,0,0,0,2,18,20,0
2013-03-19 21:00:00,0.28300000000000003,0,3.4,2.39,0,3,2,0,0,0,2,18,21,0
2013-03-19 22:00:00,0.629,0,3.3,2.18,0,0,0,0,0,0,2,18,22,0
2013-03-19 23:00:00,0.9299999999999999,0,2.81,2.15,0,0,0,0,0,0,2,18,23,0
2013-03-20 00:00:00,0.122,0,2.68,1.68,0,0,1,0,0,0,2,19,0,1
2013-03-20 01:00:00,0.128,0,2.37,2.11,0,0,1,0,0,0,2,19,1,1
2013-03-20 02:00:00,0.157,0,2.46,1.91,0,0,1,0,0,0,2,19,2,1
2013-03-20 03:00:00,0.07300000000000001,0,2.46,2.17,0,0,1,0,0,0,2,19,3,1
2013-03-20 04:00:00,0.189,0,2.92,1.81,0,0,1,0,0,0,2,19,4,1
2013-03-20 05:00:00,0.244,0,2.93,1.83,0,0,1,0,0,0,2,19,5,1
2013-03-20 06:00:00,0.254,0,3.3,2.03,0,0,1,0,0,0,2,19,6,1
2013-03-20 07:00:00,0.31899999999999995,0,3.71,2.28,0,1,1,0,0,0,2,19,7,1
2013-03-20 08:00:00,0.29200000000000004,0,3.97,2.42,0,1,1,0,0,0,2,19,8,1
2013-03-20 09:00:00,0.252,0,4.35,3.19,0,1,1,0,0,0,2,19,9,1
2013-03-20 10:00:00,0.14600000000000002,0,5.27,3.2,0,1,1,0,0,0,2,19,10,1
2013-03-20 11:00:00,0.267,0,5.37,3.26,0,1,1,0,0,0,2,19,11,1
2013-03-20 12:00:00,0.276,0,5.6,2.92,0,1,1,0,0,0,2,19,12,1
2013-03-20 13:00:00,0.28700000000000003,0,5.87,3.08,0,1,1,0,0,0,2,19,13,1
2013-03-20 14:00:00,0.273,0,5.44,3.07,0,1,1,0,0,0,2,19,14,1
2013-03-20 15:00:00,0.26,0,4.66,2.84,0,1,1,0,0,0,2,19,15,1
2013-03-20 16:00:00,0.264,0,4.18,3.04,0,1,1,0,0,0,2,19,16,1
2013-03-20 17:00:00,0.349,0,4.08,3.09,0,1,1,0,0,0,2,19,17,1
2013-03-20 18:00:00,0.353,0,3.63,3.06,0,1,1,0,0,0,2,19,18,1
2013-03-20 19:00:00,0.279,0,3.43,2.85,0,0,1,0,0,0,2,19,19,1
2013-03-20 20:00:00,0.319,0,3.38,2.65,0,0,1,0,0,0,2,19,20,1
2013-03-20 21:00:00,0.637,0,3.06,2.95,0,0,1,0,0,0,2,19,21,1
2013-03-20 22:00:00,0.397,0,2.95,2.36,0,0,1,0,0,0,2,19,22,1
2013-03-20 23:00:00,0.526,0,2.91,2.19,0,0,1,0,0,0,2,19,23,1
2013-03-21 00:00:00,0.8150000000000001,0,2.82,1.95,0,0,1,0,0,0,2,20,0,2
2013-03-21 01:00:00,0.255,0,2.76,1.69,0,0,1,0,0,0,2,20,1,2
2013-03-21 02:00:00,0.20500000000000002,0,2.2,1.92,0,0,0,0,0,0,2,20,2,2
2013-03-21 03:00:00,0.28,0,1.6,1.88,0,3,2,0,0,0,2,20,3,2
2013-03-21 04:00:00,0.181,0,1.18,2.11,0,3,2,0,0,0,2,20,4,2
2013-03-21 05:00:00,0.283,0,1.22,2.17,0,0,1,0,0,0,2,20,5,2
2013-03-21 06:00:00,0.21900000000000003,0,1.7,2.58,0,0,1,0,0,0,2,20,6,2
2013-03-21 07:00:00,0.228,0,2.2,3.04,0,1,1,0,0,0,2,20,7,2
2013-03-21 08:00:00,0.267,0,2.97,3.61,0,1,1,0,0,0,2,20,8,2
2013-03-21 09:00:00,0.29000000000000004,0,4.14,4.35,0,1,0,0,0,0,2,20,9,2
2013-03-21 10:00:00,0.266,0,4.79,4.8,0,1,0,0,0,0,2,20,10,2
2013-03-21 11:00:00,0.228,0,5.51,4.74,0,1,0,0,0,0,2,20,11,2
2013-03-21 12:00:00,0.185,0,5.96,5.53,0,1,1,0,0,0,2,20,12,2
2013-03-21 13:00:00,0.155,0,6.26,5.78,0,1,0,0,0,0,2,20,13,2
2013-03-21 14:00:00,0.07200000000000001,0,6.27,6.28,0,1,0,0,0,0,2,20,14,2
2013-03-21 15:00:00,0.14300000000000002,0,6.14,6.63,0,1,0,0,0,0,2,20,15,2
2013-03-21 16:00:00,0.125,0,5.67,6.91,0,1,1,0,0,0,2,20,16,2
2013-03-21 17:00:00,0.11699999999999999,0,5.16,6.49,0,1,1,0,0,0,2,20,17,2
2013-03-21 18:00:00,0.264,0,4.53,6.72,0,1,1,0,0,0,2,20,18,2
2013-03-21 19:00:00,0.313,0,4.13,6.93,0,0,1,0,0,0,2,20,19,2
2013-03-21 20:00:00,0.486,0,4.07,6.62,0,0,1,0,0,0,2,20,20,2
2013-03-21 21:00:00,0.853,0,4.05,6.97,0,0,1,0,0,0,2,20,21,2
2013-03-21 22:00:00,1.5110000000000001,0,4.12,7.27,0,0,1,0,0,0,2,20,22,2
2013-03-21 23:00:00,1.53,0,4.02,7.24,0,0,1,0,0,0,2,20,23,2
2013-03-22 00:00:00,0.40900000000000003,0,3.58,7.05,0,0,1,0,0,0,2,21,0,3
2013-03-22 01:00:00,0.313,0,3.07,7.43,0,6,5,0,0,0,2,21,1,3
2013-03-22 02:00:00,0.364,0,3.04,7.05,0,0,1,0,0,0,2,21,2,3
2013-03-22 03:00:00,0.34099999999999997,0,2.63,6.98,0,0,1,0,0,0,2,21,3,3
2013-03-22 04:00:00,0.328,0,2.59,7.19,0,6,5,0,0,0,2,21,4,3
2013-03-22 05:00:00,0.325,0,2.94,6.84,0,0,1,0,0,0,2,21,5,3
2013-03-22 06:00:00,0.323,0,2.61,7.63,0,6,5,0,0,0,2,21,6,3
2013-03-22 07:00:00,0.42200000000000004,0,2.98,7.59,0,1,1,0,0,0,2,21,7,3
2013-03-22 08:00:00,0.266,0,3.04,8.11,0,6,5,0,0,0,2,21,8,3
2013-03-22 09:00:00,0.353,0,3.54,8.4,0,6,5,0,0,0,2,21,9,3
2013-03-22 10:00:00,0.41100000000000003,0,3.82,8.14,0,1,1,0,0,0,2,21,10,3
2013-03-22 11:00:00,0.263,0,4.33,9.03,0,6,7,0,0,0,2,21,11,3
2013-03-22 12:00:00,0.261,0,4.51,9.12,0,6,7,0,0,0,2,21,12,3
2013-03-22 13:00:00,0.242,0,5.01,8.95,0,6,7,0,0,0,2,21,13,3
2013-03-22 14:00:00,0.233,0,4.99,8.74,0,1,0,0,0,0,2,21,14,3
2013-03-22 15:00:00,0.224,0,4.9,7.91,0,1,0,0,0,0,2,21,15,3
2013-03-22 16:00:00,0.281,0,4.7,8.19,0,1,1,0,0,0,2,21,16,3
2013-03-22 17:00:00,0.302,0,4.54,8.61,0,6,7,0,0,0,2,21,17,3
